state,county,latitude,longitude,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55
TN,RHEA,35.49,85.01,2.43,4.14,5.43,6,35.57,195.86,212,218.86,235.14,254.57,266.29,285.86,343.57,397.43,445.43,501.86,540.14,585.86,618.14,654,684,735,779.86,848,906.43,977,1036.57,1116.29,1184.29,1282.57,1423.43,1557.14,1774.43,1976.43,2337.71,2797.29,3078.57,3352.57,3636.57,3819.43,3919.29,3999.29,4053.14,4064.43,4109.71,4146.14,4167,4197.71,4219.14,-1,-1,-1,-1,-1,-1
TN,ROANE,35.93,84.56,0.29,1.43,4,5,7.57,8,8,8,8.29,12.29,16,19,29.86,33.57,42.57,57.71,82,118.43,214.43,340.71,451.86,523.71,577.14,630.14,679.29,738.43,819.29,891.71,946.57,1039.43,1152.14,1279.71,1462.57,1662,1917.43,2147.43,2357.29,2641.43,3074.43,3678.29,4073,4475.43,4869.71,5143.57,5322,5442.43,5565,5637.71,5754.29,5867.86,5941.86,5988.29,6029.71,6053.57,-1
TN,ROBERTSON,36.58,87.06,17.14,41.57,71,98.86,124.29,152.57,199.14,252.86,324.71,435.57,522.14,594.86,677.57,731.14,801.71,889.14,1051.71,1203.29,1369.57,1500.57,1601.71,1693.86,1804.86,1934.57,2033.86,2128.29,2194.43,2261,2334.14,2420.14,2544.29,2676.71,2784.86,3020.43,3373.71,3670.86,4050.71,4553.86,5351.29,6075.86,6525.86,7032.43,7446.71,7780.14,8020.57,8236.86,8507.43,8791.29,8897.29,8996.43,9082.14,9181.57,9279.86,-1,-1
TN,RUTHERFORD,35.7,86.34,15.14,76.29,177.71,258.29,334,439,621.43,763.43,895.71,1062.14,1275.43,1555,1816.86,2163.29,2562.43,3149.29,3860.14,4743.57,5574,6174.86,6675,7183,7555.57,7895.57,8253.71,8668.29,9068.57,9462.86,9891.57,10481.86,11099.71,12118,12856.14,14057.43,15623.86,16946.71,18499.71,20385.14,23313,26152.29,27996.71,29967.14,31982,33372.86,34405,35312,36208.29,37252.86,37812.57,38417.57,38995.71,39592.86,40185.43,-1,-1
TN,SCOTT,36.33,84.6,0.86,2.14,3.43,8.43,11.14,11,11.29,11,11.14,11,11.86,13.14,14,14.29,14.14,17.57,27.43,35.29,52.86,97.71,119.29,139.29,152.71,156.14,166.71,181.14,198.43,216.14,241.86,275.57,317.71,378.71,431.43,542.86,724.57,927,1094.71,1239.86,1494.14,1758.29,1911.43,2049.71,2160.43,2242.57,2299,2355.29,2416.43,2722.43,2842.43,2867.14,2891.14,2916.43,2945.57,-1,-1
TN,SEQUATCHIE,35.37,85.38,0.14,1.71,1.86,3,4.29,5.29,6.29,9.71,10.86,16.14,20.43,21.86,23.29,24.57,38.14,49.29,61.57,78.29,93.71,106.29,122.29,136.43,143,172.29,197.14,220,238,254.43,273.14,318.57,345.14,374.43,407.14,452.14,491.14,536.57,614.57,779.57,996,1109.57,1195.71,1294.57,1358.43,1414.29,1458,1496.14,1499.71,1529.43,1554.14,1577.57,1595.14,1609,-1,-1,-1
TN,SEVIER,35.72,83.49,0.43,4.86,11.71,20.43,23.43,37.71,50,63.29,66.57,70.14,78.43,104.14,205.14,366.29,527.29,741.43,887.43,1036.86,1284.14,1621.14,1824.29,1981.14,2119.43,2205.14,2296.43,2385.57,2485,2594.86,2715.29,2866.43,3065.57,3282.86,3510.71,3718.43,4030.43,4444.71,4830.71,5347.57,6121.57,7361.43,8363.14,9012.29,9698,10299,10713.29,11026.14,11286.57,11560.86,11777.57,11954.71,12124.29,12308.43,12531.43,12734.14,-1
TN,SHELBY,35.1,90,152.43,519.14,930.43,1465.43,1922,2458.43,2999,3479.14,3985.57,4631,5413.71,6232.86,7246.43,8501.14,10378.86,12571.71,14933.86,17385.43,20045.43,22420.14,24181.29,25528.14,26705,27792.43,28566,29532.86,30689.71,31554.86,32443,33545.14,35057.14,37106.29,38624.29,41036.86,44016.86,46506.71,49448.14,52889.86,58205.29,62886,67066.71,71714.71,75644,78927.71,81497.29,83806,85501.57,86606.86,87438.14,88394.57,89018.86,89748.71,90515.71,-1,-1
TN,SMITH,36.25,85.94,0.57,2.71,5.71,11.86,18,21.57,23.57,24.14,29.29,32,36.29,38.71,47,62.43,108.29,148.86,207.29,274.14,341.14,429.14,472,493.29,510.71,553.29,606,659.86,710.57,770.43,840.86,911.29,972.57,1034.57,1086.86,1213.86,1337,1423,1518.57,1617,1833,1983,2051.14,2182.57,2286.14,2340.43,2376.43,2416.71,2478.71,2512.71,2544.57,2574.14,2599.29,2630.14,2667.14,-1,-1
TN,STEWART,36.59,87.69,1.57,3.86,5.86,6.71,7.14,7,7.43,9.14,11.86,14.43,15.57,17.86,20,23.86,29.57,44.14,58.71,69.71,76.57,84.57,90,97,108.29,124.71,172.86,214.29,245.86,283.57,306.86,333.43,368.14,430.71,501.29,556.43,609.29,652.71,716.14,794.57,856.86,924.43,1004.57,1055.71,1120.43,1151.86,1180.57,1221.57,1229.57,1235.29,1248,1257.86,1266.14,-1,-1,-1,-1
TN,SULLIVAN,36.53,82.32,0.43,6.86,20.29,36.43,44.71,47.14,51.71,53.43,56.43,60.43,60,61.71,69,72.29,82.14,113.57,211.71,365.29,546.29,748.57,961.14,1157,1371.29,1591.86,1827.14,1933,2030.14,2167.71,2347.14,2630.43,3042.57,3619.57,4099.86,4532.29,5107.14,5842.43,6441.29,7227.71,8205.71,9454,10315.71,11060.71,11877.43,12456.71,12910.14,13224.29,13502.57,13761.86,14062.43,14282.57,14490.43,14752.71,14996.43,15260.86,-1
TN,SUMNER,36.5,86.3,52.57,243.14,392,485.43,557.71,625.43,677.86,720.14,782.14,854.29,936.57,1043.14,1138.14,1261.57,1503.71,1793,2260.57,2711.29,3049.57,3311.29,3542.86,3764.29,3975.14,4181.14,4377.71,4595.57,4773.14,4959.57,5167,5416.57,5823.57,6355.43,6781.86,7526.57,8574.14,9442.57,10546.71,11781.29,13415.57,14762,15765,16907.14,17838.43,18542.29,19058.57,19569.43,20330.29,20969.57,21208.86,21462.43,21712.71,22004.86,22298.71,-1,-1
TN,TIPTON,35.44,89.77,5,18.86,36.86,50.29,76.71,95.71,144.71,327,408.14,428,452.57,485.29,526,568.43,608.86,658.86,731.57,835.71,991.43,1128.86,1218.29,1277.43,1356.71,1479.43,1568.57,1653.71,1754.29,1849,1942,2081.71,2217.71,2411.71,2566.43,2793.71,3153.14,3496.57,3787.57,4067.86,4523.86,4995.14,5328,5686.57,5991,6240.14,6420.71,6566.57,6690.86,6825.43,6887.86,6952.14,6995.43,7037.43,7078.86,-1,-1
TN,TROUSDALE,36.4,86.04,0.71,6.71,15.71,20.57,35.57,764.71,1356.43,1379.57,1388,1392.29,1394.71,1431.57,1463.71,1473.57,1492.86,1506.43,1532.14,1555.71,1569,1580,1584,1589.86,1605.14,1625.86,1634.71,1646.57,1656.71,1680.57,1705.57,1721.71,1759.29,1790.14,1820,1850,1884.71,1903.71,1929.29,1974.43,2059.43,2119.71,2166.86,2233.14,2280.71,2299.86,2318.71,2340.29,2366.86,2374.57,2384.57,2397.29,2412.14,2427,2442.29,-1,-1
TN,UNICOI,36.14,82.41,0.86,1,1,1,1,1.71,2.43,3,3,9.14,50.43,52.43,52.29,53.14,54.86,58,66,92,131.43,158.43,180.86,204.43,220.86,235.86,251,272.43,286.14,294.29,302.43,340.86,407.43,495.43,564,648.43,751.57,858.57,983.14,1107.57,1258,1374.71,1475.43,1573.29,1652.86,1695.57,1716.71,1731,1743.29,1779,1800.86,1818.86,1829.43,1850.14,1869.57,-1,-1
TN,UNION,36.2,83.74,1,1.57,3,3,3,3,3.43,4,4,4.14,5,8.57,9.71,12.86,19.29,29.86,55.14,92.43,129.29,162.71,185.29,210.29,230.43,250.71,288.43,340.86,376.71,423.14,463.29,503.29,549,569.14,599.29,653.14,693.43,746.71,825.71,1006.29,1128.86,1198.86,1283.14,1345.71,1402.43,1466.14,1514.14,1577.71,1648.57,1684.14,1723.29,1750.57,1776.71,1805.29,-1,-1,-1
TN,VAN BUREN,35.74,85.45,0.43,1,1.71,2,2,3.29,4,4,4,4.43,5.29,6.43,7.43,9.71,14.29,23.57,31.57,35.86,44,53.14,73.57,110,128.71,151.29,165,170,179.29,190,205.71,217.14,236.57,279.29,332.86,368.43,402.43,447.71,510.57,532.86,564.43,614.43,655.71,673.86,680.43,701.29,777.57,788.43,794.29,798.29,802.57,808.86,-1,-1,-1,-1,-1
TN,WARREN,35.68,85.77,0.14,1,3.14,4.29,4.86,7.57,10.57,14.29,17.57,22.43,27.43,32.29,34.71,50,70.71,116.57,199.43,273.86,370.14,490,578.14,687.86,811.57,888.57,937.86,993.71,1045.43,1102,1182.86,1286.43,1404.86,1517.86,1654,1928.43,2181.14,2338,2564.71,2979.57,3706,4179.71,4441.43,4706,4915.57,5062.14,5166.29,5240.43,5254.71,5283.43,5302.86,5328,5351.71,5383,5412.86,-1,-1
TN,WASHINGTON,36.33,82.36,7,18,30,43.71,46.43,54.29,58.71,64.71,68.57,74.43,76.71,87.29,95,110.29,134.14,203.71,317.86,516.86,839.43,1123.29,1335.71,1504.29,1636,1771.43,1890,2049.57,2225.14,2387.71,2569.86,2816.57,3191.43,3701,4153.86,4620,5194.14,5709.86,6452.71,7282,8451.86,9460.86,10128.86,10978.29,11611.71,12009.14,12282.14,12488.43,12512.71,12562,12680.57,12798.29,12908,13046.86,13244.71,-1,-1
TN,WAYNE,35.38,87.99,0.71,2,2,2,2.86,4,3.43,62.71,63,63.86,64,64,66.29,75.43,88,122.14,152.29,185,216.14,227.71,238.29,262.86,938.29,1480.57,1473.29,1482.71,1501.14,1523.29,1543,1559.43,1602.29,1628.57,1655,1713,1806.86,1942.14,2023.57,2145.43,2276.57,2374.71,2477.71,2562.71,2621,2703.29,2756,2790.71,2842.43,2861.14,2871.29,2888.29,2904,2922.57,-1,-1,-1
TN,WEAKLEY,36.27,88.69,0.29,1.57,5,6.29,11.29,21.29,24.14,24,26.29,26,26,27.57,36.43,46,61.29,68.43,91.43,121.71,208.57,363.86,531.71,673.57,786.86,906.29,990.86,1071.43,1158.86,1241.43,1322.43,1399.86,1484.71,1607.29,1681.14,1810.86,2001.14,2119.86,2265.43,2415.86,2677.71,2915.14,3074.43,3246.71,3362.43,3429.29,3494.86,3561.14,3649,3760.57,3778.43,3793.57,3816.86,3848.14,3889,-1,-1
TN,WHITE,35.85,85.51,0.71,1.71,2.57,4,4,7.14,15.57,17.14,22.29,29.86,35.29,45.14,51,57.71,66.43,79.71,111.86,142.57,180.14,246.29,315.86,383.57,500.71,595,646.29,733,815,872.29,960.86,1027.57,1135.14,1240.57,1335.57,1465.14,1613.71,1711.71,1895.29,2099.71,2382.29,2597.86,2741.43,2909.71,3041.43,3142,3199.57,3252.14,3274.71,3304.43,3348.29,3391,3414.29,3437,3464.71,-1,-1
TN,WILLIAMSON,35.86,86.65,48.43,140.86,272.71,320.86,359.71,401.57,432.43,449.57,485.29,524.43,569.14,641.57,718,827,1052.57,1445.29,2006.43,2611.43,2978,3316.57,3616,3935.14,4189,4399.57,4604.71,4884,5113.43,5375,5718.14,6146.43,6648.29,7242.43,7737.29,8611.71,9813.29,10719.71,11812,12820.29,14276.71,16024.14,17448.14,19140.86,20591,21558.14,22390.86,23174.57,23912.43,24576.43,24949.29,25305.43,25601.86,25890,26222.29,-1,-1
TN,WILSON,36.08,86.4,2.86,27,90.71,137.86,178.86,224.29,271,298.86,323.86,357.29,409.86,473.71,519.71,612.57,744.43,946.14,1205.43,1571.86,1838.86,2057.86,2286.43,2482.29,2645.57,2814.71,3012.57,3180.57,3344.57,3510.14,3737,4024,4317.14,4681.86,5024.71,5474,6165.71,6881.29,7589.71,8398.86,9546,10973.71,11976.71,12872.14,13780.43,14389.57,14830.57,15211.29,15577.43,15902.43,16091.14,16363.71,16649.14,16936.71,17212.86,-1,-1
TX,ANDERSON,32.05,95.5,0.14,1,3,8.29,18.43,32.43,43.43,55.14,65.14,72.57,87,353.57,1007.14,1021.71,1089.86,1805.29,2017.29,2135.57,2254.14,2396.14,2433.57,2430.86,2504.29,2594.43,2766.71,2350.43,2832.29,2837,2874.57,2911.14,2942,2977.86,3020.29,3056.14,3122.57,3176,3227.86,3873.86,4180,4338.71,4924.29,5461.43,5568.71,5717.29,5837.14,5969.43,6000.14,6019.71,6050.29,6072.57,6083.86,6078.43,-1,-1,-1
TX,ANDREWS,32.32,102.54,0.14,9.14,15.14,19,19.29,21,21.71,22.14,26.57,27,27.14,32.29,49.71,82.86,121.14,175.14,206.71,240.86,275.29,314.43,347,358.71,374.57,391.43,405.71,415.14,433.43,476,524,561.14,630.43,699.71,787.14,913.86,1000.43,1074,1151.29,1253.29,1344.57,1395.71,1462.43,1554.86,1613.86,1635.43,1660.57,1675.71,1679,1681.14,1694.29,1699.71,1710,1729.86,-1,-1,-1
TX,ANGELINA,31.33,94.72,1,6.43,15.14,20.29,31.29,49.71,87.57,123.14,161.86,193.86,227.14,280.43,352.86,436.86,517.57,672.57,931,1295.14,1600.86,1774.57,1972.86,2109.71,2190.29,2250,2340.86,2411.29,2490.29,2582.86,2651,2730.71,2804.43,2905.86,2983.71,3152.43,3354.29,3561,3808.86,4204.86,4693.29,5114.86,5547,6007.86,6462,6827.86,7048.14,7451.43,7618.86,7656,7846.71,7984,8028.57,8048.86,8151,-1,-1
TX,ARANSAS,28.07,97.03,0.86,2,2,2,2,2.14,3.43,5,5,5,6.43,8.29,20,40.29,58.29,97.14,130.86,158,177,188,197.14,211.71,296.43,303.14,317.57,322.86,333.29,337.14,340.43,347.29,352.29,364.29,374.43,391.71,423.71,458.86,608,656,706.14,755.86,817.43,893.71,938.57,1013,1080.71,1114,1111.29,1130.57,1152.29,1162.57,1174.71,-1,-1,-1,-1
TX,ARCHER,33.59,98.62,0.29,1,1,1.29,2.71,3,4.43,7.14,9.71,11.43,13,16.29,20.43,27.14,34.29,43.29,54,62.86,67.86,78.14,87.14,91.14,103.57,125.43,150.86,169,183.57,212.57,243.86,278.29,339.29,426.14,480.86,540.71,609.57,672.43,709.29,740.43,750,755,759.14,763.71,773,780.29,785.86,788.57,-1,-1,-1,-1,-1,-1,-1,-1,-1
TX,ARMSTRONG,35.1,101.36,0.57,1,2,2,2,2,2.14,3,2.86,2.43,3,3,3,3,3.14,4.57,7.86,8,8.43,10.57,11,11.14,12,12.57,13,13.86,17.43,19.43,25.71,28,32.57,37.43,45.14,52.71,64,93.71,101.57,106,111.86,117.57,127.86,136.71,139.57,144.71,148,149,149,149.57,151,153.86,-1,-1,-1,-1,-1
TX,ATASCOSA,28.75,98.3,0.86,2,4.29,8.86,12.57,16,20.14,25.57,32,36,37.57,42.57,45.29,77.71,101.86,155.71,273.29,370.71,397.29,415.14,466,519.71,552.14,571,582.71,618.57,1002.14,1150.86,1219.43,1248.14,1260,1282.14,1291.14,1327.14,1394.14,1450.71,1563,1785.57,2372.43,2753.43,2898,3132.14,3542.71,3890.14,4251,4667.14,4935.86,5046.57,5221.14,5388.57,5443,5483.29,5528.29,-1,-1
TX,AUSTIN,29.94,96.25,0.43,2.43,5.86,11,12,12.43,13.43,15.43,19.86,22.86,26.86,30.57,37,52.29,73.71,102,138.14,163.71,198.57,218,269.86,341.43,394.43,419.57,444.29,467.29,487.14,498.71,502,504.29,508,514.14,521.71,531.14,546.43,578.86,636.86,702,806,908,1006,1115.57,1252,1402.86,1512.86,1605.57,1684.29,1757.86,1786,1833.29,1895.86,1938.71,1974.71,-1,-1
TX,BAILEY,33.86,102.67,0.71,2.71,7.57,11.14,17.43,26.43,43.86,85.14,94.57,105.14,112.71,123.43,138,160.43,173.86,190,197.14,202,203,204.43,209.29,221.43,230,243.86,262.29,285.57,317,365.57,415.86,454.43,476.71,506,691.71,707.29,716.14,722,734.86,743.86,759.43,765.43,771,781.86,786.43,793.29,801.71,811.86,813,-1,-1,-1,-1,-1,-1,-1,-1
TX,BANDERA,29.72,99.07,0.29,2.43,4,5.71,6,6,6,6,6,6.14,8,15.29,18.57,29.43,45.14,52.86,76.57,85.57,93,101.43,106.43,109,109.43,112.86,143.43,158.57,171.57,178,182.14,185.43,192.57,202.29,212,226.86,253.29,309.14,431.86,505.57,560.43,643.14,769.43,843.29,921.14,1052.86,1141.43,1172.14,1221.29,1270.71,1288,1296.43,1312.71,-1,-1,-1,-1
TX,BASTROP,30.11,97.3,0.43,4.71,11.86,28.14,46.43,58.57,87.29,111,135.57,175.43,210.57,256.29,301,352.71,421.71,502,743.71,988.43,1195.57,1295.57,1363.57,1444.43,1529.43,1584.14,1635.71,1684,1781.57,1823.43,1865.57,1900.71,1942.71,1986.57,2025.57,2075.86,2130.57,2220.57,2305.43,2501.43,3109,3419.86,3603.29,3850.43,4123.14,4343.29,4712.57,6143.29,8025.57,8237,8307.71,8405,8530.29,8616.43,8701.86,-1,-1
TX,BAYLOR,33.59,99.25,0.43,1,1,1.43,1,1,1,1.71,5.14,7.57,11.86,12.86,12.86,15.43,14,14,15.71,19.43,26.86,37,42.43,43.14,46,46.71,50.29,53,55.29,73.86,152,170.43,197.71,217.14,256.43,275.71,282.86,288.86,290.86,290,290,290.43,291.14,292.14,293.57,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
TX,BEE,28.4,97.74,0.43,2.86,5.29,6,6,6,6.71,8.86,11,24.86,31.71,36.43,47.29,95.71,159.43,265.71,432.29,659.57,1219.86,1410.29,1484.14,1636.71,1797.43,1803,1820.29,1817,1829.57,1828.43,1836.86,1855.14,1872.29,1900.57,1928.29,1993.43,2045.43,2122,2344.86,2481.43,2616.86,2770.29,2945.57,3082,3186.86,3286.29,3372.43,3418.71,3406.86,3401.71,3430.43,3433.86,3455.57,-1,-1,-1,-1
TX,BELL,31.09,97.36,4.86,29.86,59.43,96.86,128.14,166,197,220.71,250,299.43,368.29,453.71,612.86,821.86,1142,1545.29,2123.86,2667.57,3055.71,3515.43,3860.57,4274.14,4552.86,4787.29,4986.43,5107.86,5309.43,5473.14,5639.43,5811.86,6065.29,6312.71,6580.43,6907,7405.29,8066,8546.43,9342,10302.43,11236.86,12123.43,13577.71,15331,16603.57,17574.57,18774.14,19629.86,20096,20185.43,20545.71,20816.43,21057.43,21261.57,-1,-1
TX,BEXAR,29.28,98.73,7.14,108,330.71,652.86,947.86,1196.29,1481.43,1828.29,2073,2385.14,2686,3144.86,4024.14,5999.43,9038.57,13735.57,18281.14,26864.71,34754.57,40207.29,42211.86,43737.29,44810.14,46031.57,47183.57,48552.29,51293.57,54890.14,58168,59420.14,61157.57,64231.29,65634,67199.86,69094.14,72353.43,77956.29,84999.71,92301.57,99916.14,108128.43,117870.71,129723.43,143589.57,157210.29,168463.43,180196,186708.29,189740.43,195344.71,197853.14,199756.14,201704.57,203765,-1
TX,BLANCO,30.09,98.42,0.86,1.43,4,4.14,5.57,6,6,6,7.29,9.29,11,11.29,14.29,26.14,29.57,46.57,65.43,80.71,95.14,98,116.29,127.43,123.86,130.43,134,138.43,143.71,144.86,148.86,152.57,156.29,162.29,166.14,169.57,175.14,180,187.57,219,258,272.29,282,297,314.14,327.57,387.71,638,665.14,676.71,679.86,685.57,690.43,695.43,699.14,-1,-1
TX,BORDEN,32.77,101.45,0.86,1,1,1.29,2,2,3,3.57,4.43,5,5,12.71,17.29,18,18,18,18,18,17.29,17,20.71,21,21,21,22,28.86,30.71,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
TX,BOSQUE,31.78,97.58,0.86,3.29,4,5,6,6,6.43,7,7,7.86,10.43,15.43,35.29,54.43,94.14,119,151.71,176.57,192.29,210.43,235.14,252.86,283.71,316.29,344.86,364.71,381.71,394.86,414,429.14,469.14,500.86,528.86,546.29,616,682,735.29,796.57,885.71,967.86,1011.71,1094.29,1505.14,1541.43,1568.57,1586.57,1600.14,1611.43,1619.14,1630.57,-1,-1,-1,-1,-1
TX,BOWIE,33.44,94.07,1.29,8.71,30.14,60.86,87.14,96.71,104,115,157.86,169.43,285.43,354.43,382.71,408,435,471.29,544.43,648.86,691,723.57,781.86,843.29,929.71,1006.86,1136.14,1207.14,1305.43,1406.29,1484.86,1599.57,1721.71,1913.71,2122,2294.14,2436.29,2491.43,2558.71,2856.71,3544,3718.57,3940.29,4257.71,4564.71,4922.86,5469.86,5994.29,6212.57,6380.57,6478.71,6591,6687.71,6732.71,6775.86,-1,-1
TX,BRAZORIA,29.04,95.56,12.29,73.14,157.71,243.14,339,463.57,566.71,677.43,773.86,848.14,930.29,1011.57,1302.43,1761.86,2210.14,2827.57,3664.29,4783.86,5676.86,6701.71,7444.86,8204.43,8733.43,9373.29,9849,10574.43,11051.86,11351.86,11592.86,11790.71,11997.14,12260.71,12608.71,12987.71,13339.86,13879.57,14450.43,15344.14,17362.86,19008.86,20535.43,22097.86,24013.14,25825.43,27272,28747.43,30122.86,31037.14,31709.71,32911.29,33725.57,34360.29,34864.43,-1,-1
TX,BRAZOS,30.66,96.36,3.43,35,76.86,129.14,164,181.14,205.14,261.71,319.29,411,476.57,592,771.43,1188.14,1710.71,2389.86,2937.43,3340.71,3666.86,3894.29,4035.71,4166.86,4319.57,4876.29,5606.14,6177.29,6640.71,7041.57,7408.57,7808.43,8176.43,8497,8812.29,9235.43,9784.29,10432.14,10938.43,11551.14,12292.43,13082.43,13718.86,14428.57,15391.14,16589,17528.86,18607.43,19452.43,20024.14,20180.14,20917.29,21443.86,21940.14,22444.29,24657,-1
TX,BREWSTER,30.36,103.66,1,1,1,1,1,1,10.86,41.86,106.86,144.71,153.14,161.57,175.14,183.43,187.57,187,188.57,194.57,204,211.86,214.57,218.86,221.14,232.29,246.14,247.14,261.29,282.14,346.71,454.86,684.29,724.57,788.71,841.86,870.57,887.43,916.71,939.71,943.86,834.14,856.86,873.71,874.29,879.86,889.57,890.43,897.57,-1,-1,-1,-1,-1,-1,-1,-1
TX,BRISCOE,34.36,101.05,0.29,1,1,1,1,1,1,1,1.57,3.86,8.43,9,9.43,10.86,11.29,12,12,12,12,12,12,12,14.14,15.43,16.71,20.29,23.14,25,29.71,37.71,39.57,41,57.29,80.71,86.14,90.57,101.86,110.86,117,120.71,123.71,130.14,132.57,135.43,136.71,137.57,138,138.71,-1,-1,-1,-1,-1,-1,-1
TX,BROOKS,26.93,98.13,0.71,1,1,1,1,1,1,1.14,2.14,3,5.57,25.86,49.14,60.71,81.71,96.86,137.43,168.57,203.29,248,276.14,290.43,308.86,321.57,332.86,344.57,345,359.71,367.86,377.29,384.29,397,413.29,454.43,531.57,576.71,594.14,634.43,669.57,694.43,712.29,730.43,737.29,742.29,747,757.29,768.14,770.86,773.14,-1,-1,-1,-1,-1,-1
TX,BROWN,31.82,98.78,1.71,3.14,6,10.86,13.43,28.86,37.14,43.57,52.71,56.71,58.57,59.57,60.71,64.29,75.14,125.14,229.86,294.14,350.14,388.43,485.29,545.14,603,643,683.57,729.86,790.29,830.57,863.57,906.86,955.43,1016.43,1107.43,1249.43,1437,1625.57,1767.86,2026.86,2249,2467.14,2675.86,2951.71,3245.29,3473.57,3692,3818.71,3883.43,4019.29,4071.86,4129.43,4160.71,4191.86,4210.14,-1,-1
TX,BURLESON,30.52,96.7,0.43,1.43,5.57,7.86,10.57,13,14.57,17.14,20.86,23.43,29.14,39.43,52.57,70.14,85.14,132.71,173.43,211.43,229.14,238.14,248.57,268.57,279,296.71,308.29,323.43,336.29,349.14,372.29,408.86,439.14,475.43,495.71,529.29,610.71,654.43,687,784.43,866.86,910,934.71,988.57,1070,1116.86,1257.86,2006.29,2152,2182.86,2197.57,2216,2250.43,2274.57,2295.71,-1,-1
TX,BURNET,30.74,98.05,1,3.57,5.57,7.57,13.86,18.71,25,28,28.71,33.86,48.71,58.14,75.86,110.57,145.57,217.57,302.86,395.86,536.86,551.86,573.43,594.86,646.71,666.71,673.14,695.57,723,758.86,792.57,844.71,880.14,1064.71,1127,1190.14,1301.86,1391.86,1497.14,1671.29,1802.14,1894.43,1958.29,2040.14,2157.43,2245,2518.29,3875,4008.14,4106.43,4161.71,4265.43,4344,4410.86,4451.43,-1,-1
TX,CALDWELL,29.87,97.53,0.86,3.71,6.14,8,11.14,21,29.29,37.43,50.14,67.29,78.43,141.86,242,328.29,478.86,693,866.29,1015.14,1081.43,1149.14,1183.86,1214.14,1237.57,1353.57,1422,1495.57,1530,1632.71,1656.71,1676.57,1695,1731.29,1762,1789.43,1837.14,1879.14,1952.43,2156.86,2245.43,2326.86,2480.86,2635.57,2737,2824.43,4014.86,4993.43,5074,5121.57,5188.29,5234.29,5269,5318.14,-1,-1,-1
TX,CALHOUN,28.67,96.55,0.57,5,11.57,17.43,21.86,28.71,33.43,36,36.43,37,37,41.43,46.86,59.57,81.43,111.86,167.86,268,422.29,488.29,546.86,561.29,584.57,607.86,614.29,620.29,762,824,848.57,870,880.43,930.71,936.43,945.86,959.57,978.43,998.86,1041.57,1117.86,1167.57,1191.29,1237.71,1312.71,1395.43,1514.29,1613,1683.14,1735.71,1877,2012.71,2057.29,2088.29,2109.57,-1,-1
TX,CALLAHAN,32.12,99.16,0.43,1,1,1.43,2.43,6.43,8,8.43,9.14,10.29,12.86,13.86,16.29,21.29,27.57,33.86,38,42.57,47.14,53.57,59,80.57,73.29,77.57,85,90.71,97.86,101.86,110.14,125.86,141.14,161,181.43,204.43,228.57,263.29,572.86,654,745.14,824.57,907.86,940.71,1017.29,1072,1095.86,1114,1126.14,1142.86,1148.57,1155,1157.29,-1,-1,-1,-1
TX,CAMERON,25.92,97.48,1.71,15.86,63.57,163.71,282.29,352.86,421.86,499.29,596.71,682.71,749,865,1072.43,1456.14,2065.14,2688.29,3702.86,5700,7736.14,11835.71,16367.71,17868.43,19183,20883.14,21550.86,22021.29,22410.43,22702.71,22959.29,23307.14,23720.43,24000.86,24285.86,24617.43,25012.71,25528.29,25959.43,26615.14,27342.71,28237.14,28983.14,29831.86,31143.86,32504.29,33764.57,34895.14,35799,36450.14,36840.14,37228.14,37614.71,37914.86,38140.29,38398.86,-1
TX,CAMP,32.96,95.1,1,3,5.86,6,6.43,7,18.86,39.43,78,89.43,102.71,109.57,115.71,122.14,134.57,160.29,182.86,210.71,230,249.43,271.86,292.86,318.29,332.14,346,353.57,362.43,370.29,382,391.14,404.43,415.57,427.43,440,449,478.86,608.57,684.86,734.43,786.57,864.14,942.71,1003.57,1059,1117.29,1142.29,1162.57,1177.29,1188.14,1191.57,1197.43,1202.86,-1,-1,-1
TX,CARSON,35.2,101.1,1,1.43,2.86,3,4.86,6,6,6,6,6,6.29,7.86,10,10,11.29,13.71,15.86,17,17,17,17,17.43,19.14,25.43,32.86,42.14,50.43,55.29,57.86,71.43,79,90.29,103.57,149.14,249.86,269.29,282.14,306.29,327,331.86,341.29,347.14,362.43,378,390.57,395.57,403.43,408,422,-1,-1,-1,-1,-1,-1
TX,CASS,33.11,94.16,0.43,1.86,4.43,5.43,11.14,15.57,16.14,18.71,20.29,21.86,29.29,31,34,36,37.86,49.86,61.86,86.43,127.14,152.71,176.14,201.43,227.14,256.43,266,287.29,318.29,362.29,391,416.86,461,501.43,559.57,615.57,683.57,718.86,751.43,787.29,1125.86,1222,1262.71,1327,1382.57,1471.29,1547.29,1623.86,1695.29,1729.29,1762.57,1780.14,1797.29,1804.71,1816.86,-1,-1
